episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,num_healthy_workers,trial_id,experiment_tag,custom_metrics/bytes_per_rule_mean,custom_metrics/bytes_per_rule_min,custom_metrics/bytes_per_rule_max,custom_metrics/memory_access_mean,custom_metrics/memory_access_min,custom_metrics/memory_access_max,custom_metrics/exceeded_max_depth_mean,custom_metrics/exceeded_max_depth_min,custom_metrics/exceeded_max_depth_max,custom_metrics/tree_depth_mean,custom_metrics/tree_depth_min,custom_metrics/tree_depth_max,custom_metrics/nodes_remaining_mean,custom_metrics/nodes_remaining_min,custom_metrics/nodes_remaining_max,custom_metrics/rules_remaining_mean,custom_metrics/rules_remaining_min,custom_metrics/rules_remaining_max,custom_metrics/num_nodes_mean,custom_metrics/num_nodes_min,custom_metrics/num_nodes_max,custom_metrics/partition_fraction_mean,custom_metrics/partition_fraction_min,custom_metrics/partition_fraction_max,custom_metrics/num_splits_mean,custom_metrics/num_splits_min,custom_metrics/num_splits_max,custom_metrics/tree_depth_valid_mean,custom_metrics/tree_depth_valid_min,custom_metrics/tree_depth_valid_max,custom_metrics/num_nodes_valid_mean,custom_metrics/num_nodes_valid_min,custom_metrics/num_nodes_valid_max,custom_metrics/num_splits_valid_mean,custom_metrics/num_splits_valid_min,custom_metrics/num_splits_valid_max,custom_metrics/bytes_per_rule_valid_mean,custom_metrics/bytes_per_rule_valid_min,custom_metrics/bytes_per_rule_valid_max,custom_metrics/memory_access_valid_mean,custom_metrics/memory_access_valid_min,custom_metrics/memory_access_valid_max,sampler_perf/mean_env_wait_ms,sampler_perf/mean_processing_ms,sampler_perf/mean_inference_ms,info/num_steps_trained,info/num_steps_sampled,info/sample_time_ms,info/load_time_ms,info/grad_time_ms,info/update_time_ms,perf/cpu_util_percent,perf/ram_util_percent,info/learner/default_policy/cur_kl_coeff,info/learner/default_policy/cur_lr,info/learner/default_policy/total_loss,info/learner/default_policy/policy_loss,info/learner/default_policy/vf_loss,info/learner/default_policy/vf_explained_var,info/learner/default_policy/kl,info/learner/default_policy/entropy,info/learner/default_policy/entropy_coeff
-168.0,-1978.0,-807.0833333333334,288.8333333333333,12,3466,False,3466,12,1,5d56281e925d4ecdb5b135857bb08e6d,2021-08-16_12-22-16,1629116536,48.08034372329712,48.08034372329712,6669,gpu-os03,132.68.52.223,48.08034372329712,3466,1,8,74349d6e,"0_rules=_home_lina_NeuroCuts_packet_classification_classbench_acl5_1k,tree_gae_lambda=0.95",31.65541264737406,7.155412647374062,76.11789924973205,12.5,11,20,135.66666666666666,16,347,11.0,11,11,135.66666666666666,16,347,423.5833333333333,293,572,3430.8333333333335,669,8647,0.00040805026176954145,0.0,0.0014947683109118087,288.8333333333333,58,720,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,46.355204208319215,1.2941039275594444,1.275693969849189,3400,3466,39524.076,91.665,7609.827,760.03,39.21014492753624,46.85362318840579,0.20000000298023224,4.999999873689376e-05,1.4795043,-0.029272905,1.538215,0.55791503,0.013224823,3.2082572,0.009999999776482582
-168.0,-1978.0,-716.84,253.44,13,2870,False,6336,25,2,5d56281e925d4ecdb5b135857bb08e6d,2021-08-16_12-22-50,1629116570,34.009055376052856,82.08939909934998,6669,gpu-os03,132.68.52.223,82.08939909934998,6336,2,8,74349d6e,"0_rules=_home_lina_NeuroCuts_packet_classification_classbench_acl5_1k,tree_gae_lambda=0.95",27.87198285101822,7.155412647374062,76.11789924973205,12.8,11,20,117.44,16,347,11.0,11,11,117.44,16,347,405.36,197,572,2957.8,669,8647,0.0004802518241594968,0.0,0.0014947683109118087,253.44,58,720,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,45.31567895496629,1.3522528924304493,1.2750105182933849,6200,6336,33899.344,49.053,6654.948,385.183,41.79387755102041,47.0,0.20000000298023224,4.999999873689376e-05,1.0913004,-0.044560876,1.164188,0.6865435,0.01768465,3.1863863,0.009999999776482582
-168.0,-2417.0,-741.2631578947369,255.68421052631578,13,3380,False,9716,38,3,5d56281e925d4ecdb5b135857bb08e6d,2021-08-16_12-23-24,1629116604,34.17009377479553,116.25949287414551,6669,gpu-os03,132.68.52.223,116.25949287414551,9716,3,8,74349d6e,"0_rules=_home_lina_NeuroCuts_packet_classification_classbench_acl5_1k,tree_gae_lambda=0.95",27.88424437299035,7.155412647374062,84.44587352625938,12.657894736842104,11,20,116.60526315789474,13,378,11.0,11,11,116.60526315789474,13,378,394.2105263157895,98,575,3001.184210526316,669,9773,0.0005022669906439547,0.0,0.0014947683109118087,255.68421052631578,58,842,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,41.461659832601605,1.3347152026009155,1.2465600225646114,9500,9716,31721.879,35.69,6691.789,259.682,31.46122448979592,47.063265306122446,0.20000000298023224,4.999999873689376e-05,1.0444951,-0.052594572,1.1242343,0.70681,0.021567771,3.1458101,0.009999999776482582
-168.0,-2417.0,-671.5925925925926,230.1851851851852,16,2714,False,12430,54,4,5d56281e925d4ecdb5b135857bb08e6d,2021-08-16_12-23-54,1629116634,29.132833003997803,145.3923258781433,6669,gpu-os03,132.68.52.223,145.3923258781433,12430,4,8,74349d6e,"0_rules=_home_lina_NeuroCuts_packet_classification_classbench_acl5_1k,tree_gae_lambda=0.95",25.813544519868206,7.155412647374062,84.44587352625938,12.5,11,20,103.05555555555556,13,378,11.0,11,11,103.05555555555556,13,378,389.9074074074074,98,644,2716.3703703703704,669,9773,0.0005402651714072779,0.0,0.0014947683109118087,230.1851851851852,58,842,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,39.74404744263197,1.2831548897258163,1.228101019604597,12200,12430,29671.499,28.516,6412.238,197.29,39.96341463414634,47.099999999999994,0.30000001192092896,4.999999873689376e-05,1.0488763,-0.05379918,1.128317,0.71415645,0.018266128,3.1121302,0.009999999776482582
-157.0,-2417.0,-638.2571428571429,220.38571428571427,16,2997,False,15427,70,5,5d56281e925d4ecdb5b135857bb08e6d,2021-08-16_12-24-20,1629116660,26.17377734184265,171.56610321998596,6669,gpu-os03,132.68.52.223,171.56610321998596,15427,5,8,74349d6e,"0_rules=_home_lina_NeuroCuts_packet_classification_classbench_acl5_1k,tree_gae_lambda=0.95",24.953881488286637,7.007502679528403,84.44587352625938,12.285714285714286,11,20,99.31428571428572,13,378,11.0,11,11,99.31428571428572,13,378,395.27142857142854,98,644,2627.7714285714287,605,9773,0.000571871029055118,0.0,0.001652892561983471,220.38571428571427,51,842,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,38.355648488072994,1.2657114124956619,1.2167625936118633,15100,15427,27779.524,23.989,6315.993,159.622,45.03947368421052,47.09999999999999,0.30000001192092896,4.999999873689376e-05,0.97813326,-0.050640777,1.0542411,0.69542307,0.017372057,3.0678759,0.009999999776482582
-157.0,-2417.0,-611.547619047619,211.60714285714286,14,2348,False,17775,84,6,5d56281e925d4ecdb5b135857bb08e6d,2021-08-16_12-24-45,1629116685,25.066558122634888,196.63266134262085,6669,gpu-os03,132.68.52.223,196.63266134262085,17775,6,8,74349d6e,"0_rules=_home_lina_NeuroCuts_packet_classification_classbench_acl5_1k,tree_gae_lambda=0.95",24.25399377328638,7.007502679528403,84.44587352625938,12.071428571428571,11,20,97.11904761904762,13,378,11.0,11,11,97.11904761904762,13,378,403.0952380952381,98,677,2538.4523809523807,605,9773,0.0005965773655346186,0.0,0.001652892561983471,211.60714285714286,51,842,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,37.50261390792081,1.2433769379789237,1.2134470176387393,17400,17775,26533.985,20.767,6051.666,134.227,37.52857142857143,47.099999999999994,0.30000001192092896,4.999999873689376e-05,0.7859762,-0.05743408,0.86701584,0.7621856,0.02210496,3.0237079,0.009999999776482582
-157.0,-2417.0,-561.85,193.47,18,2248,False,20023,102,7,5d56281e925d4ecdb5b135857bb08e6d,2021-08-16_12-25-02,1629116702,17.26224684715271,213.89490818977356,6669,gpu-os03,132.68.52.223,213.89490818977356,20023,7,8,74349d6e,"0_rules=_home_lina_NeuroCuts_packet_classification_classbench_acl5_1k,tree_gae_lambda=0.95",23.128424437299035,7.007502679528403,84.44587352625938,11.9,11,20,89.54,13,378,11.0,11,11,89.54,13,378,393.77,98,677,2341.18,605,9773,0.0006210157508716663,0.0,0.001652892561983471,193.47,51,842,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,36.8217699101883,1.2017171053267186,1.2077888346768328,19600,20023,24558.106,18.48,5833.923,116.356,43.135999999999996,47.1,0.44999998807907104,4.999999873689376e-05,0.74155825,-0.07410645,0.8355137,0.7943766,0.021415995,2.9486163,0.009999999776482582
-125.0,-2417.0,-536.78,183.4,15,2678,False,22701,117,8,5d56281e925d4ecdb5b135857bb08e6d,2021-08-16_12-25-31,1629116731,28.619417428970337,242.5143256187439,6669,gpu-os03,132.68.52.223,242.5143256187439,22701,8,8,74349d6e,"0_rules=_home_lina_NeuroCuts_packet_classification_classbench_acl5_1k,tree_gae_lambda=0.95",22.889517684887466,5.97427652733119,84.44587352625938,11.72,11,20,88.13,13,378,11.0,11,11,88.13,13,378,387.58,98,677,2245.93,503,9773,0.0006359482415549002,0.0,0.0019880715705765406,183.4,44,842,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,34.28736385261061,1.17129137085092,1.197276045447159,22200,22701,24393.943,16.812,5772.602,102.716,38.27560975609756,47.099999999999994,0.675000011920929,4.999999873689376e-05,0.7805917,-0.063650176,0.86265624,0.7573491,0.015829297,2.9099123,0.009999999776482582
-125.0,-2417.0,-499.92,171.8,17,2872,False,25573,134,9,5d56281e925d4ecdb5b135857bb08e6d,2021-08-16_12-26-08,1629116768,37.06686973571777,279.58119535446167,6669,gpu-os03,132.68.52.223,279.58119535446167,25573,9,8,74349d6e,"0_rules=_home_lina_NeuroCuts_packet_classification_classbench_acl5_1k,tree_gae_lambda=0.95",22.67978563772776,5.97427652733119,84.44587352625938,11.45,11,20,83.48,16,378,11.0,11,11,83.48,16,378,381.26,115,677,2142.13,503,9773,0.0006547586511566257,0.0,0.0019880715705765406,171.8,44,842,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,33.196178372279455,1.1501164488112088,1.1916813478975554,25000,25573,25156.88,15.479,5772.625,92.173,33.237735849056605,47.101886792452824,0.675000011920929,4.999999873689376e-05,0.85825074,-0.07099592,0.94503325,0.7383299,0.01857414,2.8324227,0.009999999776482582
-125.0,-2127.0,-485.98,168.34,15,2891,False,28464,149,10,5d56281e925d4ecdb5b135857bb08e6d,2021-08-16_12-26-34,1629116794,26.25585913658142,305.8370544910431,6669,gpu-os03,132.68.52.223,305.8370544910431,28464,10,8,74349d6e,"0_rules=_home_lina_NeuroCuts_packet_classification_classbench_acl5_1k,tree_gae_lambda=0.95",23.098392282958198,5.97427652733119,77.92497320471597,11.36,11,20,84.25,19,347,11.0,11,11,84.25,19,347,379.11,115,677,2137.93,503,8703,0.0006392195046284318,0.0,0.0019880715705765406,168.34,44,727,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,32.43407755390463,1.1431965438528846,1.193717286593561,27800,28464,24686.712,14.482,5772.221,83.842,42.05675675675676,47.145945945945954,0.675000011920929,4.999999873689376e-05,0.7264243,-0.06386218,0.8068787,0.7668835,0.017010853,2.8074443,0.009999999776482582
