episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,num_healthy_workers,trial_id,experiment_tag,custom_metrics/bytes_per_rule_mean,custom_metrics/bytes_per_rule_min,custom_metrics/bytes_per_rule_max,custom_metrics/memory_access_mean,custom_metrics/memory_access_min,custom_metrics/memory_access_max,custom_metrics/exceeded_max_depth_mean,custom_metrics/exceeded_max_depth_min,custom_metrics/exceeded_max_depth_max,custom_metrics/tree_depth_mean,custom_metrics/tree_depth_min,custom_metrics/tree_depth_max,custom_metrics/nodes_remaining_mean,custom_metrics/nodes_remaining_min,custom_metrics/nodes_remaining_max,custom_metrics/rules_remaining_mean,custom_metrics/rules_remaining_min,custom_metrics/rules_remaining_max,custom_metrics/num_nodes_mean,custom_metrics/num_nodes_min,custom_metrics/num_nodes_max,custom_metrics/partition_fraction_mean,custom_metrics/partition_fraction_min,custom_metrics/partition_fraction_max,custom_metrics/num_splits_mean,custom_metrics/num_splits_min,custom_metrics/num_splits_max,custom_metrics/tree_depth_valid_mean,custom_metrics/tree_depth_valid_min,custom_metrics/tree_depth_valid_max,custom_metrics/num_nodes_valid_mean,custom_metrics/num_nodes_valid_min,custom_metrics/num_nodes_valid_max,custom_metrics/num_splits_valid_mean,custom_metrics/num_splits_valid_min,custom_metrics/num_splits_valid_max,custom_metrics/bytes_per_rule_valid_mean,custom_metrics/bytes_per_rule_valid_min,custom_metrics/bytes_per_rule_valid_max,custom_metrics/memory_access_valid_mean,custom_metrics/memory_access_valid_min,custom_metrics/memory_access_valid_max,sampler_perf/mean_env_wait_ms,sampler_perf/mean_processing_ms,sampler_perf/mean_inference_ms,info/num_steps_trained,info/num_steps_sampled,info/sample_time_ms,info/load_time_ms,info/grad_time_ms,info/update_time_ms,perf/cpu_util_percent,perf/ram_util_percent,info/learner/default_policy/cur_kl_coeff,info/learner/default_policy/cur_lr,info/learner/default_policy/total_loss,info/learner/default_policy/policy_loss,info/learner/default_policy/vf_loss,info/learner/default_policy/vf_explained_var,info/learner/default_policy/kl,info/learner/default_policy/entropy,info/learner/default_policy/entropy_coeff
-9063.0,-9063.0,-9063.0,1001.0,1,1001,False,1001,1,1,8f7e5ed7091a4c4ba8e7df290b9aeecf,2021-06-15_15-36-41,1623771401,12.978562593460083,12.978562593460083,32668,gpu-os03,132.68.52.223,12.978562593460083,1001,1,0,6d7bc506,"0_rules=_home_lina_NeuroCuts_packet_classification_classbench_acl5_1k,tree_gae_lambda=0.95",117.53054662379421,117.53054662379421,117.53054662379421,65.0,65,65,0.0,0,0,65.0,65,65,69.0,69,69,866.0,866,866,8339.0,8339,8339,0.0,0.0,0.0,1001.0,1001,1001,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.53923643039848,3.3564472388840483,1.222253797534935,1000,1001,10154.802,92.336,2672.292,0.004,17.15625,25.21875,0.20000000298023224,4.999999873689376e-05,132.42795,-0.086481,132.53915,0.00018659234,0.0356579,3.1838024,0.009999999776482582
-9063.0,-12431.0,-10747.0,1001.0,1,1001,False,2002,2,2,8f7e5ed7091a4c4ba8e7df290b9aeecf,2021-06-15_15-37-03,1623771423,22.028008937835693,35.006571531295776,32668,gpu-os03,132.68.52.223,35.006571531295776,2002,2,0,6d7bc506,"0_rules=_home_lina_NeuroCuts_packet_classification_classbench_acl5_1k,tree_gae_lambda=0.95",107.7609860664523,97.9914255091104,117.53054662379421,71.5,65,78,0.0,0,0,71.5,65,78,52.5,36,69,575.0,284,866,9394.0,8339,10449,0.0,0.0,0.0,1001.0,1001,1001,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.61086709455812,2.77833080624559,1.18725384918428,2000,2002,15072.317,48.109,2351.759,0.004,14.979999999999997,25.299999999999994,0.30000001192092896,4.999999873689376e-05,148.08408,-0.051766872,148.16093,0.21049044,0.021206792,3.1454275,0.009999999776482582
-1601.0,-12431.0,-8222.4,771.4,3,1855,False,3857,5,3,8f7e5ed7091a4c4ba8e7df290b9aeecf,2021-06-15_15-37-32,1623771452,28.744383335113525,63.7509548664093,32668,gpu-os03,132.68.52.223,63.7509548664093,3857,3,0,6d7bc506,"0_rules=_home_lina_NeuroCuts_packet_classification_classbench_acl5_1k,tree_gae_lambda=0.95",79.57899249732047,26.688102893890676,117.53054662379421,53.0,32,78,0.0,0,0,53.0,32,78,25.8,0,69,390.2,0,866,7837.8,2199,10909,0.0,0.0,0.0,771.4,199,1001,nan,32,34,nan,2199,7293,nan,199,655,nan,26.688102893890676,68.2293676312969,nan,32,34,10.34656618597727,2.0899938329716976,1.1701950047496426,3800,3857,18401.616,33.17,2792.437,0.003,15.65,25.3,0.44999998807907104,4.999999873689376e-05,35.237778,-0.068668,35.32456,0.565661,0.02868364,3.1020744,0.009999999776482582
-1601.0,-12431.0,-6348.125,635.5,3,1227,False,5084,8,4,8f7e5ed7091a4c4ba8e7df290b9aeecf,2021-06-15_15-37-55,1623771475,22.23679542541504,85.98775029182434,32668,gpu-os03,132.68.52.223,85.98775029182434,5084,4,0,6d7bc506,"0_rules=_home_lina_NeuroCuts_packet_classification_classbench_acl5_1k,tree_gae_lambda=0.95",69.11548767416934,26.688102893890676,117.53054662379421,46.0,32,78,0.0,0,0,46.0,32,78,16.125,0,69,243.875,0,866,6705.875,2199,10909,0.0,0.0,0.0,635.5,199,1001,nan,32,39,nan,2199,7768,nan,199,655,nan,26.688102893890676,81.81993569131832,nan,32,39,11.01016503154749,1.8609528337314811,1.1578930983585987,5000,5084,18748.756,25.526,2704.036,0.004,14.856666666666666,25.299999999999994,0.675000011920929,4.999999873689376e-05,14.482295,-0.06930799,14.569041,0.6993718,0.019238025,3.0424201,0.009999999776482582
-1115.0,-12431.0,-4324.285714285715,452.35714285714283,6,1249,False,6333,14,5,8f7e5ed7091a4c4ba8e7df290b9aeecf,2021-06-15_15-38-21,1623771501,26.343122720718384,112.33087301254272,32668,gpu-os03,132.68.52.223,112.33087301254272,6333,5,0,6d7bc506,"0_rules=_home_lina_NeuroCuts_packet_classification_classbench_acl5_1k,tree_gae_lambda=0.95",52.362578471903234,26.688102893890676,117.53054662379421,40.214285714285715,23,78,0.0,0,0,40.214285714285715,23,78,9.214285714285714,0,69,139.35714285714286,0,866,4845.071428571428,1909,10909,0.0,0.0,0.0,452.35714285714283,175,1001,nan,23,43,nan,1909,7768,nan,175,655,nan,26.688102893890676,81.81993569131832,nan,23,43,11.886467774240028,1.6563437698018382,1.1568525670555267,6200,6333,19774.551,21.04,2654.376,0.004,13.6,25.299999999999997,0.675000011920929,4.999999873689376e-05,11.169582,-0.07815259,11.264445,0.78665227,0.019629445,2.9960063,0.009999999776482582
-1115.0,-12431.0,-4232.6875,465.6875,2,1118,False,7451,16,6,8f7e5ed7091a4c4ba8e7df290b9aeecf,2021-06-15_15-38-37,1623771517,15.610001802444458,127.94087481498718,32668,gpu-os03,132.68.52.223,127.94087481498718,7451,6,0,6d7bc506,"0_rules=_home_lina_NeuroCuts_packet_classification_classbench_acl5_1k,tree_gae_lambda=0.95",54.80077706323687,26.688102893890676,117.53054662379421,39.0,23,78,0.0,0,0,39.0,23,78,8.0625,0,69,121.9375,0,866,5102.5625,1909,10909,0.0,0.0,0.0,465.6875,175,1001,nan,23,43,nan,1909,7905,nan,175,655,nan,26.688102893890676,81.81993569131832,nan,23,43,11.969759834598875,1.6150830875492348,1.1579555051925725,7300,7451,18705.017,17.924,2586.167,0.003,17.62727272727273,25.3,0.675000011920929,4.999999873689376e-05,5.997859,-0.08545807,6.099085,0.79003376,0.019424217,2.8879607,0.009999999776482582
-1115.0,-12431.0,-4341.470588235294,497.1764705882353,1,1001,False,8452,17,7,8f7e5ed7091a4c4ba8e7df290b9aeecf,2021-06-15_15-38-53,1623771533,16.016655206680298,143.95753002166748,32668,gpu-os03,132.68.52.223,143.95753002166748,8452,7,0,6d7bc506,"0_rules=_home_lina_NeuroCuts_packet_classification_classbench_acl5_1k,tree_gae_lambda=0.95",59.67379105983229,26.688102893890676,137.64201500535907,38.35294117647059,23,78,0.0,0,0,38.35294117647059,23,78,8.764705882352942,0,69,143.76470588235293,0,866,5563.235294117647,1909,12934,0.0,0.0,0.0,497.1764705882353,175,1001,nan,23,43,nan,1909,7905,nan,175,655,nan,26.688102893890676,81.81993569131832,nan,23,43,11.998967783671407,1.5960517856882717,1.1579517878405958,8300,8452,18030.345,15.932,2505.943,0.003,19.40909090909091,25.363636363636363,0.675000011920929,4.999999873689376e-05,5.7424564,-0.08345176,5.8373423,0.7357749,0.023207746,2.7099004,0.009999999776482582
-803.0,-12431.0,-4108.8,499.1,3,1530,False,9982,20,8,8f7e5ed7091a4c4ba8e7df290b9aeecf,2021-06-15_15-39-18,1623771558,25.82374882698059,169.78127884864807,32668,gpu-os03,132.68.52.223,169.78127884864807,9982,8,0,6d7bc506,"0_rules=_home_lina_NeuroCuts_packet_classification_classbench_acl5_1k,tree_gae_lambda=0.95",63.5710610932476,26.688102893890676,158.76312968917472,36.25,22,78,0.0,0,0,36.25,22,78,8.25,0,69,126.15,0,866,5864.1,1909,14881,0.0,0.0,0.0,499.1,170,1001,nan,22,43,nan,1909,7905,nan,170,655,nan,26.688102893890676,81.81993569131832,nan,22,43,12.073779144340254,1.5443446876575824,1.1583550173836392,9800,9982,18624.646,14.27,2571.526,0.003,16.60857142857143,25.36285714285714,1.0125000476837158,4.999999873689376e-05,4.959555,-0.075005256,5.0435743,0.77694774,0.017445963,2.667872,0.009999999776482582
-803.0,-12431.0,-3844.1739130434785,488.30434782608694,3,1249,False,11231,23,9,8f7e5ed7091a4c4ba8e7df290b9aeecf,2021-06-15_15-39-40,1623771580,21.99760389328003,191.7788827419281,32668,gpu-os03,132.68.52.223,191.7788827419281,11231,9,0,6d7bc506,"0_rules=_home_lina_NeuroCuts_packet_classification_classbench_acl5_1k,tree_gae_lambda=0.95",64.92343538841513,26.688102893890676,158.76312968917472,34.69565217391305,20,78,0.0,0,0,34.69565217391305,20,78,7.173913043478261,0,69,109.69565217391305,0,866,5967.0,1909,14881,0.0,0.0,0.0,488.30434782608694,170,1001,nan,20,43,nan,1909,9751,nan,170,655,nan,26.688102893890676,105.11254019292605,nan,20,43,12.141821027592503,1.5028381378374258,1.159520156104208,11000,11231,18725.267,13.033,2558.838,0.003,15.12,25.339999999999993,1.0125000476837158,4.999999873689376e-05,3.3364182,-0.06991694,3.413104,0.8087236,0.018225932,2.5222642,0.009999999776482582
-697.0,-12431.0,-3333.3928571428573,437.5,5,1019,False,12250,28,10,8f7e5ed7091a4c4ba8e7df290b9aeecf,2021-06-15_15-39-54,1623771594,13.589716672897339,205.36859941482544,32668,gpu-os03,132.68.52.223,205.36859941482544,12250,10,0,6d7bc506,"0_rules=_home_lina_NeuroCuts_packet_classification_classbench_acl5_1k,tree_gae_lambda=0.95",59.734037666513544,26.465166130760988,158.76312968917472,32.392857142857146,18,78,0.0,0,0,32.392857142857146,18,78,5.892857142857143,0,69,90.10714285714286,0,866,5488.0,1909,14881,0.0,0.0,0.0,437.5,153,1001,nan,18,43,nan,1909,9751,nan,153,655,nan,26.465166130760988,105.11254019292605,nan,18,43,12.172792052467475,1.450095702141209,1.159561661414351,12000,12250,18006.514,11.961,2507.094,0.003,17.647368421052633,25.315789473684212,1.0125000476837158,4.999999873689376e-05,4.304532,-0.07691842,4.3915215,0.75440896,0.015115233,2.5375073,0.009999999776482582
